invoice_id,branch,city,category,unit_price,quantity,date,time,payment_method,rating,profit_margin,weekday,hour,total_amount
1792,WALM009,Plano,Fashion accessories,16.0,1.0,2022-01-23,1900-01-01 18:19:00,Ewallet,9.0,0.48,Sunday,18,16.0
1793,WALM085,Kerrville,Home and lifestyle,19.0,1.0,2022-04-06,1900-01-01 20:16:00,Ewallet,5.0,0.33,Wednesday,20,19.0
1794,WALM024,Carrollton,Fashion accessories,75.0,2.0,2021-11-07,1900-01-01 08:01:00,Ewallet,6.0,0.48,Sunday,8,150.0
1795,WALM079,La Porte,Home and lifestyle,27.0,3.0,2020-08-26,1900-01-01 11:24:00,Ewallet,7.0,0.33,Wednesday,11,81.0
1796,WALM096,Eagle Pass,Fashion accessories,75.0,3.0,2022-06-05,1900-01-01 14:27:00,Ewallet,6.0,0.18,Sunday,14,225.0
1797,WALM091,Little Elm,Home and lifestyle,24.0,2.0,2023-08-27,1900-01-01 18:13:00,Ewallet,7.0,0.33,Sunday,18,48.0
1798,WALM011,Lubbock,Fashion accessories,33.0,3.0,2020-07-24,1900-01-01 10:27:00,Ewallet,7.0,0.48,Friday,10,99.0
1799,WALM027,Abilene,Home and lifestyle,74.0,1.0,2023-09-27,1900-01-01 12:39:00,Ewallet,6.0,0.48,Wednesday,12,74.0
1800,WALM036,Allen,Fashion accessories,77.0,2.0,2023-06-17,1900-01-01 06:08:00,Ewallet,6.0,0.48,Saturday,6,154.0
1801,WALM047,Flower Mound,Home and lifestyle,61.0,2.0,2020-08-29,1900-01-01 11:29:00,Ewallet,6.0,0.48,Saturday,11,122.0
1802,WALM030,Richardson,Fashion accessories,28.0,3.0,2023-01-18,1900-01-01 10:03:00,Ewallet,8.0,0.48,Wednesday,10,84.0
1803,WALM006,El Paso,Home and lifestyle,45.0,3.0,2020-12-21,1900-01-01 09:43:00,Ewallet,6.0,0.48,Monday,9,135.0
1804,WALM042,Bryan,Fashion accessories,40.0,1.0,2020-03-19,1900-01-01 16:51:00,Ewallet,7.0,0.48,Thursday,16,40.0
1805,WALM077,Coppell,Home and lifestyle,16.0,1.0,2023-12-27,1900-01-01 19:49:00,Ewallet,5.0,0.33,Wednesday,19,16.0
1806,WALM043,Baytown,Fashion accessories,44.0,2.0,2021-12-08,1900-01-01 12:26:00,Ewallet,7.0,0.48,Wednesday,12,88.0
1807,WALM062,Galveston,Home and lifestyle,49.0,1.0,2023-03-14,1900-01-01 10:44:00,Ewallet,9.0,0.33,Tuesday,10,49.0
1808,WALM024,Carrollton,Fashion accessories,74.0,3.0,2021-06-22,1900-01-01 07:04:00,Ewallet,8.0,0.48,Tuesday,7,222.0
1809,WALM008,Corpus Christi,Home and lifestyle,23.0,1.0,2023-05-12,1900-01-01 17:04:00,Ewallet,5.0,0.48,Friday,17,23.0
1810,WALM076,Huntsville,Fashion accessories,46.0,3.0,2023-12-11,1900-01-01 19:23:00,Ewallet,7.0,0.33,Monday,19,138.0
1811,WALM041,Mission,Home and lifestyle,47.0,3.0,2021-09-05,1900-01-01 18:54:00,Ewallet,7.0,0.48,Sunday,18,141.0
1812,WALM081,Friendswood,Fashion accessories,58.0,1.0,2020-02-07,1900-01-01 19:15:00,Ewallet,5.0,0.33,Friday,19,58.0
1813,WALM044,Pharr,Home and lifestyle,77.0,1.0,2022-01-06,1900-01-01 08:04:00,Ewallet,8.0,0.48,Thursday,8,77.0
1814,WALM047,Flower Mound,Fashion accessories,26.0,2.0,2021-09-19,1900-01-01 20:21:00,Ewallet,5.0,0.48,Sunday,20,52.0
1815,WALM036,Allen,Home and lifestyle,24.0,1.0,2023-09-10,1900-01-01 06:11:00,Ewallet,8.0,0.48,Sunday,6,24.0
1816,WALM097,Alice,Fashion accessories,46.0,2.0,2023-04-20,1900-01-01 07:10:00,Ewallet,6.0,0.18,Thursday,7,92.0
1817,WALM076,Huntsville,Home and lifestyle,15.0,3.0,2020-04-11,1900-01-01 15:12:00,Ewallet,9.0,0.33,Saturday,15,45.0
1818,WALM070,Hurst,Fashion accessories,27.0,1.0,2021-01-06,1900-01-01 10:14:00,Ewallet,4.0,0.33,Wednesday,10,27.0
1819,WALM031,Lewisville,Home and lifestyle,68.0,2.0,2020-12-20,1900-01-01 09:25:00,Ewallet,6.0,0.48,Sunday,9,136.0
1820,WALM009,Plano,Fashion accessories,64.0,2.0,2021-03-16,1900-01-01 13:36:00,Ewallet,5.0,0.48,Tuesday,13,128.0
1821,WALM091,Little Elm,Home and lifestyle,40.0,3.0,2021-10-03,1900-01-01 08:54:00,Ewallet,7.0,0.33,Sunday,8,120.0
1822,WALM048,Harlingen,Fashion accessories,15.0,3.0,2021-04-20,1900-01-01 16:05:00,Ewallet,4.0,0.48,Tuesday,16,45.0
1823,WALM042,Bryan,Home and lifestyle,73.0,3.0,2023-08-02,1900-01-01 17:16:00,Ewallet,5.0,0.48,Wednesday,17,219.0
1824,WALM097,Alice,Fashion accessories,45.0,2.0,2021-05-25,1900-01-01 19:00:00,Ewallet,8.0,0.18,Tuesday,19,90.0
1825,WALM005,Fort Worth,Home and lifestyle,44.0,3.0,2022-02-26,1900-01-01 18:32:00,Ewallet,9.0,0.48,Saturday,18,132.0
1826,WALM016,Brownsville,Fashion accessories,56.0,2.0,2023-07-28,1900-01-01 16:20:00,Ewallet,8.0,0.48,Friday,16,112.0
1827,WALM026,Denton,Home and lifestyle,17.0,1.0,2020-11-01,1900-01-01 06:59:00,Ewallet,5.0,0.48,Sunday,6,17.0
1828,WALM002,Dallas,Fashion accessories,38.0,3.0,2022-06-25,1900-01-01 18:43:00,Ewallet,7.0,0.36,Saturday,18,114.0
1829,WALM063,Georgetown,Home and lifestyle,73.0,3.0,2021-12-25,1900-01-01 07:31:00,Ewallet,7.0,0.33,Saturday,7,219.0
1830,WALM001,Houston,Fashion accessories,30.0,1.0,2020-01-27,1900-01-01 19:13:00,Ewallet,5.0,0.36,Monday,19,30.0
1831,WALM008,Corpus Christi,Home and lifestyle,76.0,1.0,2022-01-20,1900-01-01 15:44:00,Ewallet,4.0,0.48,Thursday,15,76.0
1832,WALM053,Conroe,Fashion accessories,75.0,2.0,2023-11-17,1900-01-01 20:39:00,Ewallet,9.0,0.57,Friday,20,150.0
1833,WALM076,Huntsville,Home and lifestyle,42.0,1.0,2020-04-03,1900-01-01 07:03:00,Ewallet,5.0,0.33,Friday,7,42.0
1834,WALM027,Abilene,Fashion accessories,81.0,3.0,2023-01-17,1900-01-01 09:32:00,Ewallet,8.0,0.48,Tuesday,9,243.0
1835,WALM034,College Station,Home and lifestyle,39.0,3.0,2021-01-27,1900-01-01 08:56:00,Ewallet,9.0,0.48,Wednesday,8,117.0
1836,WALM072,Lancaster,Fashion accessories,70.0,2.0,2020-09-19,1900-01-01 08:48:00,Ewallet,8.0,0.33,Saturday,8,140.0
1837,WALM083,Farmers Branch,Home and lifestyle,33.0,2.0,2022-08-29,1900-01-01 13:30:00,Ewallet,9.0,0.33,Monday,13,66.0
1838,WALM016,Brownsville,Fashion accessories,46.0,1.0,2020-05-21,1900-01-01 20:26:00,Ewallet,7.0,0.48,Thursday,20,46.0
1839,WALM019,Pasadena,Home and lifestyle,28.0,2.0,2020-07-09,1900-01-01 16:06:00,Ewallet,7.0,0.48,Thursday,16,56.0
1840,WALM080,Nacogdoches,Fashion accessories,80.0,2.0,2020-02-22,1900-01-01 22:13:00,Ewallet,8.0,0.33,Saturday,22,160.0
1841,WALM015,Grand Prairie,Home and lifestyle,24.0,2.0,2023-07-28,1900-01-01 11:58:00,Ewallet,6.0,0.48,Friday,11,48.0
1842,WALM058,Port Arthur,Fashion accessories,59.0,3.0,2020-04-04,1900-01-01 06:34:00,Ewallet,9.0,0.33,Saturday,6,177.0
1843,WALM066,Grapevine,Home and lifestyle,72.0,2.0,2023-07-13,1900-01-01 13:09:00,Ewallet,4.0,0.33,Thursday,13,144.0
1844,WALM081,Friendswood,Fashion accessories,36.0,2.0,2021-07-26,1900-01-01 16:36:00,Ewallet,7.0,0.33,Monday,16,72.0
1845,WALM028,Odessa,Home and lifestyle,62.0,2.0,2022-06-03,1900-01-01 13:31:00,Ewallet,9.0,0.48,Friday,13,124.0
1846,WALM090,Brownwood,Fashion accessories,79.0,1.0,2023-09-29,1900-01-01 09:44:00,Ewallet,8.0,0.33,Friday,9,79.0
1847,WALM036,Allen,Home and lifestyle,61.0,1.0,2020-01-24,1900-01-01 09:08:00,Ewallet,4.0,0.48,Friday,9,61.0
1848,WALM031,Lewisville,Fashion accessories,75.0,3.0,2022-04-08,1900-01-01 16:28:00,Ewallet,6.0,0.48,Friday,16,225.0
1849,WALM034,College Station,Home and lifestyle,33.0,1.0,2021-12-11,1900-01-01 22:55:00,Ewallet,6.0,0.48,Saturday,22,33.0
1850,WALM043,Baytown,Fashion accessories,67.0,2.0,2021-01-13,1900-01-01 06:45:00,Ewallet,6.0,0.48,Wednesday,6,134.0
1851,WALM019,Pasadena,Home and lifestyle,72.0,3.0,2023-08-20,1900-01-01 08:49:00,Ewallet,4.0,0.48,Sunday,8,216.0
1852,WALM080,Nacogdoches,Fashion accessories,75.0,1.0,2023-11-14,1900-01-01 08:15:00,Ewallet,7.0,0.33,Tuesday,8,75.0
1853,WALM043,Baytown,Home and lifestyle,22.0,2.0,2022-09-23,1900-01-01 20:10:00,Ewallet,6.0,0.48,Friday,20,44.0
1854,WALM051,New Braunfels,Fashion accessories,30.0,2.0,2022-01-02,1900-01-01 15:12:00,Ewallet,9.0,0.48,Sunday,15,60.0
1855,WALM015,Grand Prairie,Home and lifestyle,63.0,1.0,2020-10-07,1900-01-01 22:14:00,Ewallet,8.0,0.48,Wednesday,22,63.0
1856,WALM064,Bedford,Fashion accessories,35.0,1.0,2022-02-07,1900-01-01 18:03:00,Ewallet,6.0,0.33,Monday,18,35.0
1857,WALM042,Bryan,Home and lifestyle,38.0,2.0,2022-10-19,1900-01-01 19:37:00,Ewallet,6.0,0.48,Wednesday,19,76.0
1858,WALM010,Laredo,Fashion accessories,17.0,2.0,2020-09-27,1900-01-01 17:46:00,Ewallet,6.0,0.48,Sunday,17,34.0
1859,WALM081,Friendswood,Home and lifestyle,57.0,1.0,2023-12-11,1900-01-01 19:04:00,Ewallet,6.0,0.33,Monday,19,57.0
1860,WALM061,Cedar Park,Fashion accessories,18.0,2.0,2020-04-27,1900-01-01 17:58:00,Ewallet,5.0,0.33,Monday,17,36.0
1861,WALM052,Mansfield,Home and lifestyle,57.0,1.0,2022-09-26,1900-01-01 07:55:00,Ewallet,6.0,0.57,Monday,7,57.0
1862,WALM098,Mineral Wells,Fashion accessories,18.0,2.0,2020-12-09,1900-01-01 19:24:00,Ewallet,6.0,0.18,Wednesday,19,36.0
1863,WALM001,Houston,Home and lifestyle,68.0,1.0,2020-10-06,1900-01-01 19:09:00,Ewallet,9.0,0.36,Tuesday,19,68.0
1864,WALM024,Carrollton,Fashion accessories,80.0,1.0,2023-09-24,1900-01-01 17:47:00,Ewallet,8.0,0.48,Sunday,17,80.0
1865,WALM045,Missouri City,Home and lifestyle,72.0,3.0,2020-05-04,1900-01-01 13:24:00,Credit card,9.0,0.48,Monday,13,216.0
1866,WALM057,Euless,Fashion accessories,63.0,3.0,2023-05-21,1900-01-01 10:05:00,Ewallet,4.0,0.33,Sunday,10,189.0
1867,WALM092,Lake Jackson,Home and lifestyle,37.0,2.0,2020-02-13,1900-01-01 09:01:00,Ewallet,4.0,0.33,Thursday,9,74.0
1868,WALM064,Bedford,Fashion accessories,23.0,2.0,2022-12-05,1900-01-01 12:08:00,Ewallet,8.0,0.33,Monday,12,46.0
1869,WALM041,Mission,Home and lifestyle,31.0,3.0,2022-05-28,1900-01-01 10:40:00,Ewallet,4.0,0.48,Saturday,10,93.0
1870,WALM048,Harlingen,Fashion accessories,78.0,2.0,2023-04-05,1900-01-01 11:26:00,Ewallet,8.0,0.48,Wednesday,11,156.0
1871,WALM026,Denton,Home and lifestyle,63.0,2.0,2021-06-21,1900-01-01 21:18:00,Ewallet,5.0,0.48,Monday,21,126.0
1872,WALM067,Haltom City,Fashion accessories,40.0,2.0,2023-10-05,1900-01-01 09:26:00,Ewallet,7.0,0.33,Thursday,9,80.0
1873,WALM013,Irving,Home and lifestyle,17.0,3.0,2021-02-15,1900-01-01 09:05:00,Ewallet,9.0,0.48,Monday,9,51.0
1874,WALM004,Austin,Fashion accessories,70.0,1.0,2022-11-04,1900-01-01 20:02:00,Ewallet,8.0,0.48,Friday,20,70.0
1875,WALM100,Canyon,Home and lifestyle,43.0,3.0,2022-10-19,1900-01-01 08:11:00,Ewallet,9.0,0.18,Wednesday,8,129.0
1876,WALM005,Fort Worth,Fashion accessories,37.0,3.0,2023-08-26,1900-01-01 19:21:00,Ewallet,7.0,0.48,Saturday,19,111.0
1877,WALM020,Killeen,Home and lifestyle,43.0,1.0,2023-12-16,1900-01-01 10:50:00,Ewallet,4.0,0.48,Saturday,10,43.0
1878,WALM030,Richardson,Fashion accessories,52.0,2.0,2020-12-18,1900-01-01 19:34:00,Ewallet,8.0,0.48,Friday,19,104.0
1879,WALM042,Bryan,Home and lifestyle,78.0,2.0,2020-11-16,1900-01-01 13:57:00,Ewallet,6.0,0.48,Monday,13,156.0
1880,WALM090,Brownwood,Fashion accessories,32.0,2.0,2022-07-14,1900-01-01 06:32:00,Ewallet,6.0,0.33,Thursday,6,64.0
1881,WALM002,Dallas,Home and lifestyle,27.0,3.0,2023-06-11,1900-01-01 14:37:00,Ewallet,6.0,0.36,Sunday,14,81.0
1882,WALM027,Abilene,Fashion accessories,26.0,2.0,2021-07-05,1900-01-01 14:02:00,Ewallet,5.0,0.48,Monday,14,52.0
1883,WALM028,Odessa,Home and lifestyle,54.0,2.0,2022-03-18,1900-01-01 21:01:00,Ewallet,9.0,0.48,Friday,21,108.0
1884,WALM043,Baytown,Fashion accessories,84.0,2.0,2020-07-02,1900-01-01 18:13:00,Ewallet,5.0,0.48,Thursday,18,168.0
1885,WALM022,Mesquite,Home and lifestyle,31.0,3.0,2020-01-09,1900-01-01 17:22:00,Ewallet,5.0,0.48,Thursday,17,93.0
1886,WALM096,Eagle Pass,Fashion accessories,31.0,3.0,2022-09-17,1900-01-01 11:16:00,Ewallet,8.0,0.18,Saturday,11,93.0
1887,WALM040,Edinburg,Home and lifestyle,80.0,3.0,2021-09-16,1900-01-01 11:19:00,Ewallet,5.0,0.48,Thursday,11,240.0
1888,WALM097,Alice,Fashion accessories,33.0,2.0,2020-09-18,1900-01-01 22:10:00,Ewallet,9.0,0.18,Friday,22,66.0
1889,WALM040,Edinburg,Home and lifestyle,21.0,2.0,2023-08-17,1900-01-01 15:38:00,Ewallet,8.0,0.48,Thursday,15,42.0
1890,WALM018,Frisco,Fashion accessories,45.0,3.0,2022-03-28,1900-01-01 09:25:00,Ewallet,4.0,0.48,Monday,9,135.0
1891,WALM097,Alice,Home and lifestyle,60.0,1.0,2021-04-20,1900-01-01 20:19:00,Ewallet,6.0,0.18,Tuesday,20,60.0
1892,WALM022,Mesquite,Fashion accessories,24.0,1.0,2022-12-28,1900-01-01 07:05:00,Ewallet,6.0,0.48,Wednesday,7,24.0
1924,WALM077,Coppell,Fashion accessories,72.0,3.0,2023-08-29,1900-01-01 16:13:00,Ewallet,8.0,0.33,Tuesday,16,216.0
1925,WALM037,League City,Home and lifestyle,71.0,2.0,2021-03-14,1900-01-01 08:00:00,Ewallet,9.0,0.48,Sunday,8,142.0
1926,WALM081,Friendswood,Fashion accessories,69.0,3.0,2020-03-27,1900-01-01 14:56:00,Ewallet,8.0,0.33,Friday,14,207.0
1927,WALM028,Odessa,Home and lifestyle,49.0,3.0,2022-10-13,1900-01-01 06:07:00,Ewallet,4.0,0.48,Thursday,6,147.0
1928,WALM033,Pearland,Fashion accessories,25.0,1.0,2021-10-26,1900-01-01 06:49:00,Ewallet,9.0,0.48,Tuesday,6,25.0
1929,WALM039,Longview,Home and lifestyle,41.0,1.0,2021-03-03,1900-01-01 09:07:00,Ewallet,4.0,0.48,Wednesday,9,41.0
1930,WALM033,Pearland,Fashion accessories,68.0,3.0,2022-09-19,1900-01-01 09:19:00,Ewallet,5.0,0.48,Monday,9,204.0
1931,WALM088,Cleburne,Home and lifestyle,39.0,1.0,2023-02-15,1900-01-01 21:04:00,Ewallet,6.0,0.33,Wednesday,21,39.0
1932,WALM020,Killeen,Fashion accessories,63.0,3.0,2022-11-29,1900-01-01 16:09:00,Ewallet,6.0,0.48,Tuesday,16,189.0
1933,WALM085,Kerrville,Home and lifestyle,75.0,1.0,2023-05-28,1900-01-01 20:11:00,Ewallet,6.0,0.33,Sunday,20,75.0
1934,WALM005,Fort Worth,Fashion accessories,57.0,3.0,2023-09-08,1900-01-01 12:03:00,Ewallet,8.0,0.48,Friday,12,171.0
1935,WALM004,Austin,Home and lifestyle,62.0,2.0,2023-10-26,1900-01-01 07:52:00,Ewallet,5.0,0.48,Thursday,7,124.0
1936,WALM072,Lancaster,Fashion accessories,19.0,2.0,2023-12-01,1900-01-01 10:38:00,Ewallet,6.0,0.33,Friday,10,38.0
1937,WALM020,Killeen,Home and lifestyle,63.0,3.0,2021-07-30,1900-01-01 18:46:00,Ewallet,8.0,0.48,Friday,18,189.0
1938,WALM063,Georgetown,Fashion accessories,36.0,3.0,2023-02-25,1900-01-01 06:51:00,Ewallet,5.0,0.33,Saturday,6,108.0
1939,WALM024,Carrollton,Home and lifestyle,55.0,3.0,2022-09-18,1900-01-01 07:30:00,Ewallet,7.0,0.48,Sunday,7,165.0
1940,WALM009,Plano,Fashion accessories,48.0,3.0,2022-08-20,1900-01-01 16:04:00,Ewallet,8.0,0.48,Saturday,16,144.0
1941,WALM078,Del Rio,Home and lifestyle,74.0,3.0,2021-03-18,1900-01-01 17:32:00,Ewallet,5.0,0.33,Thursday,17,222.0
1942,WALM005,Fort Worth,Fashion accessories,45.0,1.0,2020-07-20,1900-01-01 19:40:00,Ewallet,6.0,0.48,Monday,19,45.0
1943,WALM030,Richardson,Home and lifestyle,72.0,1.0,2023-01-25,1900-01-01 21:14:00,Ewallet,7.0,0.48,Wednesday,21,72.0
1944,WALM012,Garland,Fashion accessories,65.0,3.0,2020-09-07,1900-01-01 21:01:00,Ewallet,6.0,0.48,Monday,21,195.0
1945,WALM057,Euless,Home and lifestyle,34.0,1.0,2021-07-30,1900-01-01 08:25:00,Ewallet,6.0,0.33,Friday,8,34.0
1946,WALM036,Allen,Fashion accessories,40.0,2.0,2021-04-12,1900-01-01 23:00:00,Ewallet,8.0,0.48,Monday,23,80.0
1947,WALM033,Pearland,Home and lifestyle,24.0,1.0,2022-07-04,1900-01-01 07:10:00,Ewallet,7.0,0.48,Monday,7,24.0
1948,WALM062,Galveston,Fashion accessories,68.0,2.0,2020-09-20,1900-01-01 09:54:00,Ewallet,8.0,0.33,Sunday,9,136.0
1949,WALM013,Irving,Home and lifestyle,22.0,1.0,2023-12-28,1900-01-01 07:30:00,Ewallet,6.0,0.48,Thursday,7,22.0
1950,WALM012,Garland,Fashion accessories,40.0,2.0,2022-12-10,1900-01-01 19:03:00,Ewallet,4.0,0.48,Saturday,19,80.0
1951,WALM006,El Paso,Home and lifestyle,44.0,3.0,2021-03-24,1900-01-01 17:40:00,Ewallet,4.0,0.48,Wednesday,17,132.0
1952,WALM001,Houston,Fashion accessories,38.0,3.0,2020-06-05,1900-01-01 13:23:00,Ewallet,4.0,0.36,Friday,13,114.0
1953,WALM083,Farmers Branch,Home and lifestyle,78.0,1.0,2020-07-30,1900-01-01 13:18:00,Ewallet,7.0,0.33,Thursday,13,78.0
1954,WALM015,Grand Prairie,Fashion accessories,75.0,2.0,2023-05-23,1900-01-01 07:06:00,Ewallet,7.0,0.48,Tuesday,7,150.0
1955,WALM010,Laredo,Home and lifestyle,55.0,1.0,2021-09-24,1900-01-01 19:01:00,Ewallet,6.0,0.48,Friday,19,55.0
1956,WALM069,Rockwall,Fashion accessories,42.0,2.0,2020-02-01,1900-01-01 15:05:00,Ewallet,6.0,0.33,Saturday,15,84.0
1957,WALM063,Georgetown,Home and lifestyle,22.0,3.0,2022-07-20,1900-01-01 10:36:00,Ewallet,9.0,0.33,Wednesday,10,66.0
1958,WALM045,Missouri City,Fashion accessories,35.0,3.0,2023-04-20,1900-01-01 11:57:00,Credit card,4.0,0.48,Thursday,11,105.0
1959,WALM002,Dallas,Home and lifestyle,58.0,2.0,2023-08-17,1900-01-01 16:12:00,Ewallet,9.0,0.36,Thursday,16,116.0
1960,WALM053,Conroe,Fashion accessories,66.0,3.0,2021-08-29,1900-01-01 12:29:00,Ewallet,6.0,0.57,Sunday,12,198.0
1961,WALM017,McKinney,Home and lifestyle,66.0,3.0,2023-05-11,1900-01-01 20:46:00,Ewallet,6.0,0.48,Thursday,20,198.0
1962,WALM008,Corpus Christi,Fashion accessories,43.0,1.0,2023-11-12,1900-01-01 10:50:00,Ewallet,8.0,0.48,Sunday,10,43.0
1963,WALM026,Denton,Home and lifestyle,53.0,2.0,2023-08-14,1900-01-01 06:47:00,Ewallet,9.0,0.48,Monday,6,106.0
1964,WALM080,Nacogdoches,Fashion accessories,47.0,3.0,2021-09-18,1900-01-01 22:33:00,Ewallet,5.0,0.33,Saturday,22,141.0
1965,WALM012,Garland,Home and lifestyle,78.0,1.0,2022-12-18,1900-01-01 06:45:00,Ewallet,7.0,0.48,Sunday,6,78.0
1966,WALM043,Baytown,Fashion accessories,34.0,2.0,2020-05-23,1900-01-01 12:21:00,Ewallet,6.0,0.48,Saturday,12,68.0
1967,WALM002,Dallas,Home and lifestyle,45.0,3.0,2021-05-08,1900-01-01 20:25:00,Ewallet,9.0,0.36,Saturday,20,135.0
1968,WALM063,Georgetown,Fashion accessories,41.0,1.0,2022-10-25,1900-01-01 06:26:00,Ewallet,4.0,0.33,Tuesday,6,41.0
1969,WALM042,Bryan,Home and lifestyle,58.0,1.0,2023-02-23,1900-01-01 12:28:00,Ewallet,6.0,0.48,Thursday,12,58.0
1970,WALM052,Mansfield,Fashion accessories,75.0,3.0,2023-07-25,1900-01-01 09:12:00,Ewallet,5.0,0.57,Tuesday,9,225.0
1971,WALM096,Eagle Pass,Home and lifestyle,66.0,1.0,2020-06-10,1900-01-01 19:30:00,Ewallet,7.0,0.33,Wednesday,19,66.0
1972,WALM069,Rockwall,Fashion accessories,62.0,3.0,2021-06-15,1900-01-01 19:15:00,Ewallet,4.0,0.33,Tuesday,19,186.0
1973,WALM066,Grapevine,Home and lifestyle,80.0,1.0,2020-10-24,1900-01-01 07:27:00,Ewallet,6.0,0.33,Saturday,7,80.0
1974,WALM043,Baytown,Fashion accessories,58.0,1.0,2020-05-26,1900-01-01 09:50:00,Ewallet,7.0,0.48,Tuesday,9,58.0
1975,WALM027,Abilene,Home and lifestyle,52.0,3.0,2023-01-12,1900-01-01 21:41:00,Ewallet,6.0,0.48,Thursday,21,156.0
1976,WALM080,Nacogdoches,Fashion accessories,44.0,2.0,2022-11-30,1900-01-01 18:29:00,Ewallet,8.0,0.33,Wednesday,18,88.0
1977,WALM078,Del Rio,Home and lifestyle,70.0,1.0,2020-12-25,1900-01-01 14:54:00,Ewallet,4.0,0.33,Friday,14,70.0
1978,WALM018,Frisco,Fashion accessories,31.0,2.0,2023-04-30,1900-01-01 22:17:00,Ewallet,7.0,0.48,Sunday,22,62.0
1979,WALM060,DeSoto,Home and lifestyle,46.0,2.0,2020-08-02,1900-01-01 12:25:00,Ewallet,5.0,0.33,Sunday,12,92.0
1980,WALM077,Coppell,Fashion accessories,15.0,3.0,2020-09-15,1900-01-01 09:50:00,Ewallet,6.0,0.33,Tuesday,9,45.0
1981,WALM005,Fort Worth,Home and lifestyle,50.0,1.0,2020-04-03,1900-01-01 17:18:00,Ewallet,7.0,0.48,Friday,17,50.0
1982,WALM026,Denton,Fashion accessories,52.0,3.0,2023-02-05,1900-01-01 19:45:00,Ewallet,8.0,0.48,Sunday,19,156.0
1983,WALM016,Brownsville,Home and lifestyle,26.0,2.0,2020-10-13,1900-01-01 16:43:00,Ewallet,4.0,0.48,Tuesday,16,52.0
1984,WALM067,Haltom City,Fashion accessories,80.0,1.0,2021-01-12,1900-01-01 10:09:00,Ewallet,8.0,0.33,Tuesday,10,80.0
1985,WALM049,North Richland Hills,Home and lifestyle,58.0,1.0,2023-10-05,1900-01-01 14:47:00,Ewallet,4.0,0.48,Thursday,14,58.0
1986,WALM088,Cleburne,Fashion accessories,83.0,3.0,2023-05-18,1900-01-01 08:38:00,Ewallet,6.0,0.33,Thursday,8,249.0
1987,WALM098,Mineral Wells,Home and lifestyle,52.0,1.0,2023-10-29,1900-01-01 20:15:00,Ewallet,8.0,0.18,Sunday,20,52.0
1988,WALM016,Brownsville,Fashion accessories,64.0,1.0,2020-08-25,1900-01-01 13:05:00,Ewallet,7.0,0.48,Tuesday,13,64.0
1989,WALM088,Cleburne,Home and lifestyle,55.0,1.0,2023-05-26,1900-01-01 14:54:00,Ewallet,8.0,0.33,Friday,14,55.0
1990,WALM033,Pearland,Fashion accessories,29.0,2.0,2021-02-28,1900-01-01 09:22:00,Ewallet,9.0,0.48,Sunday,9,58.0
1991,WALM036,Allen,Home and lifestyle,66.0,3.0,2023-06-30,1900-01-01 19:17:00,Ewallet,8.0,0.48,Friday,19,198.0
1992,WALM067,Haltom City,Fashion accessories,20.0,2.0,2020-03-08,1900-01-01 20:38:00,Ewallet,7.0,0.33,Sunday,20,40.0
1993,WALM015,Grand Prairie,Home and lifestyle,41.0,3.0,2020-03-04,1900-01-01 14:03:00,Ewallet,7.0,0.48,Wednesday,14,123.0
1994,WALM044,Pharr,Fashion accessories,19.0,1.0,2022-10-01,1900-01-01 06:19:00,Ewallet,6.0,0.48,Saturday,6,19.0
1995,WALM004,Austin,Home and lifestyle,52.0,2.0,2022-06-20,1900-01-01 07:34:00,Ewallet,9.0,0.48,Monday,7,104.0
1996,WALM037,League City,Fashion accessories,38.0,3.0,2020-01-24,1900-01-01 07:33:00,Ewallet,5.0,0.48,Friday,7,114.0
1997,WALM070,Hurst,Home and lifestyle,65.0,3.0,2021-04-17,1900-01-01 08:09:00,Ewallet,8.0,0.33,Saturday,8,195.0
1998,WALM016,Brownsville,Fashion accessories,36.0,1.0,2020-08-14,1900-01-01 16:02:00,Ewallet,7.0,0.48,Friday,16,36.0
1999,WALM002,Dallas,Home and lifestyle,82.0,3.0,2023-12-17,1900-01-01 09:24:00,Ewallet,4.0,0.36,Sunday,9,246.0
2000,WALM004,Austin,Fashion accessories,75.0,1.0,2021-07-08,1900-01-01 12:03:00,Ewallet,9.0,0.48,Thursday,12,75.0
2001,WALM011,Lubbock,Home and lifestyle,41.0,1.0,2020-03-16,1900-01-01 16:06:00,Ewallet,7.0,0.48,Monday,16,41.0
2002,WALM095,Big Spring,Fashion accessories,31.0,2.0,2022-12-23,1900-01-01 06:47:00,Ewallet,8.0,0.33,Friday,6,62.0
2003,WALM066,Grapevine,Home and lifestyle,62.0,3.0,2023-07-24,1900-01-01 22:29:00,Ewallet,6.0,0.33,Monday,22,186.0
2004,WALM005,Fort Worth,Fashion accessories,26.0,2.0,2020-02-11,1900-01-01 14:51:00,Ewallet,5.0,0.48,Tuesday,14,52.0
2005,WALM053,Conroe,Home and lifestyle,39.0,1.0,2022-10-24,1900-01-01 18:21:00,Ewallet,7.0,0.57,Monday,18,39.0
2006,WALM094,Alamo,Fashion accessories,44.0,3.0,2020-03-03,1900-01-01 08:50:00,Ewallet,8.0,0.33,Tuesday,8,132.0
2007,WALM034,College Station,Home and lifestyle,61.0,1.0,2022-08-07,1900-01-01 10:27:00,Ewallet,9.0,0.48,Sunday,10,61.0
2008,WALM093,Angleton,Fashion accessories,37.0,1.0,2020-02-20,1900-01-01 07:35:00,Ewallet,7.0,0.33,Thursday,7,37.0
